"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","initR","nsp","nyr","CENT_LAT","CENT_LONG","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6","citation_7","citation_8"
"BBS","Central Rockies","124_4_17","Terrestrial","birds","birds",69,21,20,51.46021,-116.22023,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Central Rockies","124_4_196","Terrestrial","birds","birds",77,30,20,50.6917,-115.13917,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_2","Terrestrial","birds","birds",110,42,22,49.87324,-111.4102,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","124_4_20","Terrestrial","birds","birds",114,55,21,52.17208,-112.33861,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_204","Terrestrial","birds","birds",111,38,20,49.26174,-113.65683,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","124_4_212","Terrestrial","birds","birds",99,43,20,51.76553,-111.51697,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","124_4_213","Terrestrial","birds","birds",83,29,23,51.18333,-112.33055,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_22","Terrestrial","birds","birds",130,49,20,52.02799,-114.47782,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_229","Terrestrial","birds","birds",116,47,20,53.3377,-113.85339,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_28","Terrestrial","birds","birds",132,46,22,53.33769,-112.78208,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_29","Terrestrial","birds","birds",116,46,20,53.68701,-113.88548,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_3","Terrestrial","birds","birds",100,42,21,49.08995,-112.39699,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_302","Terrestrial","birds","birds",96,40,21,49.75642,-111.51741,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","124_4_312","Terrestrial","birds","birds",106,38,20,51.41613,-111.47615,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_330","Terrestrial","birds","birds",144,65,20,53.62844,-114.3987,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_4","Terrestrial","birds","birds",103,40,22,49.81509,-113.56982,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_4_40","Terrestrial","birds","birds",120,40,21,54.12038,-114.71491,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_4_55","Terrestrial","birds","birds",103,32,22,55.1415,-119.21774,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_4_63","Terrestrial","birds","birds",122,44,22,56.27611,-117.82119,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Open Boreal Forest","124_4_77","Terrestrial","birds","birds",100,26,20,59.98857,-111.83849,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_9","Terrestrial","birds","birds",86,36,20,50.60147,-113.02852,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_43_9","Terrestrial","birds","birds",103,30,22,60.04818,-112.77347,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_45_1","Terrestrial","birds","birds",124,54,20,49.87065,-95.97518,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_45_101","Terrestrial","birds","birds",124,50,20,49.44727,-95.40772,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Prairie","124_45_102","Terrestrial","birds","birds",128,47,23,49.56482,-96.88941,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_103","Terrestrial","birds","birds",96,34,22,49.97542,-97.5052,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_105","Terrestrial","birds","birds",134,60,21,49.5463,-98.9148,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_111","Terrestrial","birds","birds",120,67,20,49.28134,-101.30176,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_113","Terrestrial","birds","birds",153,64,21,50.66556,-96.5319,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_121","Terrestrial","birds","birds",145,66,22,50.46177,-101.22319,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_13","Terrestrial","birds","birds",129,51,23,50.07638,-96.60014,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_2","Terrestrial","birds","birds",98,39,23,49.72673,-96.72108,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Prairie","124_45_205","Terrestrial","birds","birds",138,54,22,49.51136,-98.16004,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_209","Terrestrial","birds","birds",142,75,21,49.50274,-100.70386,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_21","Terrestrial","birds","birds",123,43,21,50.29948,-101.06148,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_218","Terrestrial","birds","birds",130,46,22,50.58765,-99.44659,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_220","Terrestrial","birds","birds",128,62,21,50.84552,-100.90475,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Aspen Parklands","124_45_41","Terrestrial","birds","birds",153,69,20,51.09698,-96.96796,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Prairie","124_45_5","Terrestrial","birds","birds",113,46,22,49.38436,-98.02424,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_15","Terrestrial","birds","birds",109,51,21,47.26688,-65.29641,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_21","Terrestrial","birds","birds",102,55,22,46.40997,-66.9302,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_22","Terrestrial","birds","birds",116,53,20,46.01228,-66.18177,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_33","Terrestrial","birds","birds",95,47,23,45.33027,-67.42583,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_41","Terrestrial","birds","birds",132,55,23,45.63438,-65.79995,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_57_12","Terrestrial","birds","birds",73,31,20,48.64839,-53.87089,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Closed Boreal Forest","124_57_36","Terrestrial","birds","birds",80,26,20,53.29591,-60.29987,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_117","Terrestrial","birds","birds",108,46,21,45.29564,-63.44884,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_13","Terrestrial","birds","birds",110,53,20,45.2679,-62.21257,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_14","Terrestrial","birds","birds",118,60,23,45.68557,-62.11729,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_19","Terrestrial","birds","birds",109,48,21,45.42752,-63.70125,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_20","Terrestrial","birds","birds",115,48,21,45.65198,-63.9122,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_27","Terrestrial","birds","birds",98,35,23,44.9369,-62.5792,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_33","Terrestrial","birds","birds",87,40,23,44.75239,-65.46909,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_65_36","Terrestrial","birds","birds",95,50,22,44.34565,-65.27762,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_11","Terrestrial","birds","birds",119,52,21,44.94773,-75.58905,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_113","Terrestrial","birds","birds",109,54,23,44.845,-76.36333,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_117","Terrestrial","birds","birds",131,62,22,44.2882,-78.07563,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_119","Terrestrial","birds","birds",114,53,23,44.33161,-79.18377,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_12","Terrestrial","birds","birds",102,42,23,44.26177,-76.7748,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_14","Terrestrial","birds","birds",115,56,22,44.0782,-77.37166,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_142","Terrestrial","birds","birds",100,37,21,46.29842,-83.55051,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_15","Terrestrial","birds","birds",149,88,23,44.35414,-77.00984,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_18","Terrestrial","birds","birds",127,57,23,44.72102,-79.64115,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Lakes Plain","124_68_203","Terrestrial","birds","birds",105,59,23,42.94872,-81.65363,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Lakes Plain","124_68_207","Terrestrial","birds","birds",115,61,20,43.14654,-80.20405,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_211","Terrestrial","birds","birds",114,54,21,44.7746,-75.97061,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_214","Terrestrial","birds","birds",106,49,21,44.35817,-77.40555,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_216","Terrestrial","birds","birds",107,45,23,44.26666,-77.36666,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_218","Terrestrial","birds","birds",117,52,20,44.99081,-79.57067,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_22","Terrestrial","birds","birds",94,41,23,44.3202,-81.23315,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_224","Terrestrial","birds","birds",105,51,21,45.17238,-75.55894,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_225","Terrestrial","birds","birds",115,39,22,45.4745,-76.11583,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_25","Terrestrial","birds","birds",111,50,20,45.56464,-76.91573,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_251","Terrestrial","birds","birds",109,49,21,45.04637,-78.50863,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_26","Terrestrial","birds","birds",122,51,23,45.50222,-77.74688,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_28","Terrestrial","birds","birds",115,51,22,45.21508,-79.79383,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_296","Terrestrial","birds","birds",123,55,20,45.82761,-82.16123,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Lakes Plain","124_68_308","Terrestrial","birds","birds",118,53,22,43.38382,-80.22835,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_319","Terrestrial","birds","birds",131,65,21,44.58798,-79.04431,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_326","Terrestrial","birds","birds",107,50,20,45.37971,-77.02318,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_37","Terrestrial","birds","birds",129,61,22,45.78934,-81.73699,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_5","Terrestrial","birds","birds",105,40,23,43.95838,-79.91673,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_54","Terrestrial","birds","birds",121,54,23,49.72531,-94.24841,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_6","Terrestrial","birds","birds",110,54,20,43.55513,-79.76023,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_68_66","Terrestrial","birds","birds",145,77,23,48.67914,-94.16309,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Lakes Plain","124_68_7","Terrestrial","birds","birds",84,41,20,43.09018,-80.85084,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_68_8","Terrestrial","birds","birds",92,37,20,43.66958,-80.73789,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_75_5","Terrestrial","birds","birds",95,45,22,46.31964,-62.36825,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Spruce/Hardwoods","124_75_9","Terrestrial","birds","birds",102,38,22,46.22164,-63.52906,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_76_1","Terrestrial","birds","birds",132,57,23,45.55411,-76.11098,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","St. Lawrence River Plain","124_76_120","Terrestrial","birds","birds",103,47,23,46.37695,-72.27544,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
